User_ID,User_Archetype,u_hist,u_adv,u_nat,u_rel,Location_Name,l_hist,l_adv,l_nat,l_rel,l_outdoor,l_lat,l_lng,c_raining,ENJOYMENT_SCORE
U0014,Family_Vacation,0.63,0.4,0.66,0.93,Hiriwadunna Village Trek,0.3,0.2,0.7,0.8,1,8.0197,80.7631,0,6.0
U0014,Family_Vacation,0.63,0.4,0.66,0.93,Diyaluma Falls,0.1,0.9,0.9,0.3,1,6.7303,81.0319,0,4.4
U0014,Family_Vacation,0.63,0.4,0.66,0.93,Koggala Lake Safari,0.1,0.2,0.8,0.8,1,5.9833,80.3167,0,6.3
U0014,Family_Vacation,0.63,0.4,0.66,0.93,Lotus Tower,0.1,0.3,0.1,0.7,0,6.9269,79.8583,0,4.6
U0014,Family_Vacation,0.63,0.4,0.66,0.93,Gangaramaya Temple,0.8,0.0,0.1,0.5,0,6.9169,79.855,1,4.5
U0014,Family_Vacation,0.63,0.4,0.66,0.93,Temple of the Tooth,1.0,0.1,0.2,0.6,0,7.2936,80.6413,1,5.5
U0014,Family_Vacation,0.63,0.4,0.66,0.93,Jaffna Public Library,0.8,0.0,0.1,0.5,0,9.6611,80.0111,0,3.8
U0014,Family_Vacation,0.63,0.4,0.66,0.93,Riverston Gap,0.1,0.8,0.9,0.1,1,7.5167,80.7333,1,0.0
U0014,Family_Vacation,0.63,0.4,0.66,0.93,Kitulgala Rafting,0.1,1.0,0.7,0.1,1,6.9833,80.4167,0,3.7
U0014,Family_Vacation,0.63,0.4,0.66,0.93,Yapahuwa Rock Fortress,0.9,0.4,0.4,0.1,1,7.8168,80.3107,0,4.9
U0014,Family_Vacation,0.63,0.4,0.66,0.93,Sigiriya Lion Rock,1.0,0.4,0.5,0.1,1,7.957,80.7603,0,4.8
U0014,Family_Vacation,0.63,0.4,0.66,0.93,Muthurajawela Wetland,0.1,0.4,0.9,0.4,1,7.0333,79.85,0,4.8
U0014,Family_Vacation,0.63,0.4,0.66,0.93,Weligama Surf Break,0.0,0.9,0.4,0.3,1,5.9667,80.4333,0,2.8
U0014,Family_Vacation,0.63,0.4,0.66,0.93,Embekke Devalaya,1.0,0.1,0.2,0.4,0,7.2186,80.5658,1,4.9
U0015,Family_Vacation,0.38,0.49,0.54,0.74,Muthurajawela Wetland,0.1,0.4,0.9,0.4,1,7.0333,79.85,0,4.2
U0015,Family_Vacation,0.38,0.49,0.54,0.74,Weligama Surf Break,0.0,0.9,0.4,0.3,1,5.9667,80.4333,0,3.3
U0015,Family_Vacation,0.38,0.49,0.54,0.74,Temple of the Tooth,1.0,0.1,0.2,0.6,0,7.2936,80.6413,0,4.1
U0015,Family_Vacation,0.38,0.49,0.54,0.74,Embekke Devalaya,1.0,0.1,0.2,0.4,0,7.2186,80.5658,1,3.4
U0015,Family_Vacation,0.38,0.49,0.54,0.74,Yapahuwa Rock Fortress,0.9,0.4,0.4,0.1,1,7.8168,80.3107,0,3.1
U0015,Family_Vacation,0.38,0.49,0.54,0.74,Nine Arches Bridge,0.6,0.3,0.7,0.4,1,6.8768,81.0608,0,3.3
U0015,Family_Vacation,0.38,0.49,0.54,0.74,Point Pedro,0.4,0.3,0.5,0.3,1,9.8167,80.2333,0,2.5
U0015,Family_Vacation,0.38,0.49,0.54,0.74,Dambulla Cave Temple,1.0,0.2,0.3,0.3,0,7.8565,80.6484,0,3.1
U0015,Family_Vacation,0.38,0.49,0.54,0.74,Royal Botanical Gardens,0.3,0.1,0.9,0.8,1,7.2697,80.5967,0,4.7
U0015,Family_Vacation,0.38,0.49,0.54,0.74,Kandy Lake Stroll,0.4,0.1,0.5,0.9,1,7.2925,80.641,0,4.7
U0015,Family_Vacation,0.38,0.49,0.54,0.74,Hikkaduwa Coral Reef,0.1,0.6,0.7,0.5,1,6.1389,80.1,0,3.4
U0015,Family_Vacation,0.38,0.49,0.54,0.74,Old Dutch Hospital,0.7,0.1,0.1,0.9,0,6.9333,79.8417,0,4.8
U0015,Family_Vacation,0.38,0.49,0.54,0.74,Hakgala Botanical Garden,0.2,0.1,0.9,0.7,1,6.9274,80.8201,0,4.5
U0015,Family_Vacation,0.38,0.49,0.54,0.74,Hiriwadunna Village Trek,0.3,0.2,0.7,0.8,1,8.0197,80.7631,1,0.0
U0015,Family_Vacation,0.38,0.49,0.54,0.74,Casuarina Beach,0.1,0.2,0.5,0.8,1,9.76,79.89,0,4.7
U0016,Luxury_Relax,0.15,0.06,0.16,1.0,Casuarina Beach,0.1,0.2,0.5,0.8,1,9.76,79.89,0,5.3
U0016,Luxury_Relax,0.15,0.06,0.16,1.0,Moon Plains,0.1,0.5,0.9,0.4,1,6.9583,80.8,0,3.2
U0016,Luxury_Relax,0.15,0.06,0.16,1.0,Lotus Tower,0.1,0.3,0.1,0.7,0,6.9269,79.8583,0,5.3
U0016,Luxury_Relax,0.15,0.06,0.16,1.0,Yala National Park,0.1,0.7,1.0,0.2,1,6.3667,81.4667,0,1.7
U0016,Luxury_Relax,0.15,0.06,0.16,1.0,Madol Doova,0.4,0.2,0.7,0.5,1,5.9667,80.3,0,3.7
U0016,Luxury_Relax,0.15,0.06,0.16,1.0,Ritigala Forest Monastery,0.9,0.5,0.8,0.2,1,8.1189,80.6483,1,0.0
U0016,Luxury_Relax,0.15,0.06,0.16,1.0,Nallur Kandaswamy Kovil,0.9,0.0,0.0,0.6,0,9.6745,80.0293,0,4.3
U0016,Luxury_Relax,0.15,0.06,0.16,1.0,Pidurangala Rock,0.6,0.8,0.6,0.2,1,7.9636,80.7633,0,1.4
U0016,Luxury_Relax,0.15,0.06,0.16,1.0,Mount Lavinia Beach,0.2,0.1,0.4,0.8,1,6.8333,79.8667,0,5.3
U0016,Luxury_Relax,0.15,0.06,0.16,1.0,Old Dutch Hospital,0.7,0.1,0.1,0.9,0,6.9333,79.8417,0,8.1
U0016,Luxury_Relax,0.15,0.06,0.16,1.0,Rose Quartz Mountain,0.4,0.6,0.8,0.2,1,7.84,80.56,0,1.2
U0016,Luxury_Relax,0.15,0.06,0.16,1.0,Weligama Surf Break,0.0,0.9,0.4,0.3,1,5.9667,80.4333,0,2.0
U0016,Luxury_Relax,0.15,0.06,0.16,1.0,Jaffna Public Library,0.8,0.0,0.1,0.5,0,9.6611,80.0111,1,3.6
U0016,Luxury_Relax,0.15,0.06,0.16,1.0,Coconut Tree Hill,0.0,0.1,0.5,0.9,1,5.9381,80.4667,1,3.1
U0016,Luxury_Relax,0.15,0.06,0.16,1.0,Horton Plains,0.1,0.8,1.0,0.2,1,6.8028,80.8039,0,1.5
U0017,Historian,0.75,0.09,0.4,0.25,Japanese Peace Pagoda,0.7,0.1,0.4,0.8,1,6.015,80.2433,0,4.4
U0017,Historian,0.75,0.09,0.4,0.25,Temple of the Tooth,1.0,0.1,0.2,0.6,0,7.2936,80.6413,0,5.6
U0017,Historian,0.75,0.09,0.4,0.25,Mirissa Whale Watching,0.0,0.8,0.9,0.3,1,5.9483,80.4714,0,2.3
U0017,Historian,0.75,0.09,0.4,0.25,Kandy Lake Stroll,0.4,0.1,0.5,0.9,1,7.2925,80.641,0,2.8
U0017,Historian,0.75,0.09,0.4,0.25,Ceylon Tea Museum,0.8,0.0,0.2,0.6,0,7.2683,80.6319,0,4.1
U0017,Historian,0.75,0.09,0.4,0.25,Kitulgala Rafting,0.1,1.0,0.7,0.1,1,6.9833,80.4167,0,2.1
U0017,Historian,0.75,0.09,0.4,0.25,Nilaveli Beach,0.1,0.2,0.5,0.9,1,8.6833,81.2,0,1.7
U0017,Historian,0.75,0.09,0.4,0.25,Rose Quartz Mountain,0.4,0.6,0.8,0.2,1,7.84,80.56,0,2.4
U0017,Historian,0.75,0.09,0.4,0.25,Jaffna Fort,0.9,0.2,0.3,0.4,1,9.6611,80.0083,0,5.2
U0017,Historian,0.75,0.09,0.4,0.25,Independence Square,0.7,0.0,0.2,0.6,1,6.9039,79.8678,1,0.0
U0017,Historian,0.75,0.09,0.4,0.25,Ambuluwawa Tower,0.2,0.7,0.6,0.2,1,7.1614,80.5562,1,0.0
U0017,Historian,0.75,0.09,0.4,0.25,Sinharaja Forest Reserve,0.1,0.7,1.0,0.2,1,6.4167,80.5,0,3.2
U0017,Historian,0.75,0.09,0.4,0.25,Old Dutch Hospital,0.7,0.1,0.1,0.9,0,6.9333,79.8417,0,3.8
U0017,Historian,0.75,0.09,0.4,0.25,Kumana Bird Sanctuary,0.1,0.4,1.0,0.4,1,6.5131,81.6878,0,2.8
U0017,Historian,0.75,0.09,0.4,0.25,Strawberry Farm Visit,0.0,0.0,0.6,0.9,0,6.94,80.74,0,2.4
U0018,Family_Vacation,0.14,0.22,0.52,0.59,Victoria Park,0.3,0.0,0.8,0.8,1,6.9708,80.7675,1,0.0
U0018,Family_Vacation,0.14,0.22,0.52,0.59,Mihintale,1.0,0.3,0.4,0.2,1,8.35,80.5167,0,2.0
U0018,Family_Vacation,0.14,0.22,0.52,0.59,Udawalawe National Park,0.1,0.6,1.0,0.2,1,6.4333,80.8833,0,3.9
U0018,Family_Vacation,0.14,0.22,0.52,0.59,Avukana Buddha Statue,0.9,0.1,0.2,0.5,1,8.01,80.51,1,0.0
U0018,Family_Vacation,0.14,0.22,0.52,0.59,Adisham Bungalow,0.8,0.1,0.4,0.6,0,6.7767,80.925,0,3.0
U0018,Family_Vacation,0.14,0.22,0.52,0.59,Koneswaram Temple,0.9,0.1,0.5,0.4,1,8.5825,81.2456,0,2.6
U0018,Family_Vacation,0.14,0.22,0.52,0.59,Arugam Bay,0.1,0.9,0.6,0.4,1,6.8417,81.8333,1,0.0
U0018,Family_Vacation,0.14,0.22,0.52,0.59,Hanthana Mountain Range,0.1,0.8,0.8,0.1,1,7.2586,80.6286,0,3.2
U0018,Family_Vacation,0.14,0.22,0.52,0.59,Pedro Tea Estate,0.4,0.1,0.6,0.8,1,6.9833,80.7833,0,3.2
U0018,Family_Vacation,0.14,0.22,0.52,0.59,Diyaluma Falls,0.1,0.9,0.9,0.3,1,6.7303,81.0319,0,3.4
U0018,Family_Vacation,0.14,0.22,0.52,0.59,Temple of the Tooth,1.0,0.1,0.2,0.6,0,7.2936,80.6413,0,2.5
U0018,Family_Vacation,0.14,0.22,0.52,0.59,Hakgala Botanical Garden,0.2,0.1,0.9,0.7,1,6.9274,80.8201,0,4.2
U0018,Family_Vacation,0.14,0.22,0.52,0.59,Minneriya National Park,0.1,0.6,1.0,0.2,1,8.0305,80.8306,0,3.7
U0018,Family_Vacation,0.14,0.22,0.52,0.59,Anuradhapura Sacred City,1.0,0.1,0.3,0.2,1,8.35,80.3949,0,1.5
U0018,Family_Vacation,0.14,0.22,0.52,0.59,Riverston Gap,0.1,0.8,0.9,0.1,1,7.5167,80.7333,1,0.0
U0019,Nature_Lover,0.3,0.67,0.83,0.35,Galle Face Green,0.3,0.1,0.1,0.8,1,6.9269,79.8433,0,2.4
U0019,Nature_Lover,0.3,0.67,0.83,0.35,Udawalawe National Park,0.1,0.6,1.0,0.2,1,6.4333,80.8833,0,7.6
U0019,Nature_Lover,0.3,0.67,0.83,0.35,Ella Rock Hike,0.1,0.9,0.8,0.1,1,6.8585,81.0505,0,5.7
U0019,Nature_Lover,0.3,0.67,0.83,0.35,Lotus Tower,0.1,0.3,0.1,0.7,0,6.9269,79.8583,1,2.1
U0019,Nature_Lover,0.3,0.67,0.83,0.35,Casuarina Beach,0.1,0.2,0.5,0.8,1,9.76,79.89,0,3.3
U0019,Nature_Lover,0.3,0.67,0.83,0.35,Weligama Surf Break,0.0,0.9,0.4,0.3,1,5.9667,80.4333,0,4.5
U0019,Nature_Lover,0.3,0.67,0.83,0.35,Pasikudah Beach,0.1,0.1,0.5,1.0,1,7.9167,81.55,0,3.4
U0019,Nature_Lover,0.3,0.67,0.83,0.35,Little Adam's Peak,0.1,0.8,0.8,0.2,1,6.8667,81.0667,0,5.6
U0019,Nature_Lover,0.3,0.67,0.83,0.35,Kitulgala Rafting,0.1,1.0,0.7,0.1,1,6.9833,80.4167,0,5.7
U0019,Nature_Lover,0.3,0.67,0.83,0.35,Avukana Buddha Statue,0.9,0.1,0.2,0.5,1,8.01,80.51,0,2.5
U0019,Nature_Lover,0.3,0.67,0.83,0.35,Bahirawakanda Buddha,0.7,0.2,0.3,0.5,1,7.2913,80.63,0,2.2
U0019,Nature_Lover,0.3,0.67,0.83,0.35,Sembuwatta Lake,0.1,0.3,0.8,0.7,1,7.4369,80.6997,1,0.0
U0019,Nature_Lover,0.3,0.67,0.83,0.35,Ambuluwawa Tower,0.2,0.7,0.6,0.2,1,7.1614,80.5562,0,4.0
U0019,Nature_Lover,0.3,0.67,0.83,0.35,Sigiriya Lion Rock,1.0,0.4,0.5,0.1,1,7.957,80.7603,0,3.8
U0019,Nature_Lover,0.3,0.67,0.83,0.35,Marble Beach,0.1,0.2,0.6,0.9,1,8.5167,81.2167,0,4.2
U0020,Family_Vacation,0.46,0.21,0.46,0.64,Riverston Gap,0.1,0.8,0.9,0.1,1,7.5167,80.7333,0,3.2
U0020,Family_Vacation,0.46,0.21,0.46,0.64,Nallur Kandaswamy Kovil,0.9,0.0,0.0,0.6,0,9.6745,80.0293,0,3.6
U0020,Family_Vacation,0.46,0.21,0.46,0.64,Arugam Bay,0.1,0.9,0.6,0.4,1,6.8417,81.8333,0,2.5
U0020,Family_Vacation,0.46,0.21,0.46,0.64,Minneriya National Park,0.1,0.6,1.0,0.2,1,8.0305,80.8306,0,3.8
U0020,Family_Vacation,0.46,0.21,0.46,0.64,Royal Botanical Gardens,0.3,0.1,0.9,0.8,1,7.2697,80.5967,0,3.7
U0020,Family_Vacation,0.46,0.21,0.46,0.64,Hanthana Mountain Range,0.1,0.8,0.8,0.1,1,7.2586,80.6286,0,2.8
U0020,Family_Vacation,0.46,0.21,0.46,0.64,Parakrama Samudra,0.4,0.1,0.6,0.8,1,7.9333,81.0,0,3.8
U0020,Family_Vacation,0.46,0.21,0.46,0.64,Pasikudah Beach,0.1,0.1,0.5,1.0,1,7.9167,81.55,0,4.4
U0020,Family_Vacation,0.46,0.21,0.46,0.64,Ritigala Forest Monastery,0.9,0.5,0.8,0.2,1,8.1189,80.6483,0,3.2
U0020,Family_Vacation,0.46,0.21,0.46,0.64,Ambuluwawa Tower,0.2,0.7,0.6,0.2,1,7.1614,80.5562,0,2.6
U0020,Family_Vacation,0.46,0.21,0.46,0.64,Ella Rock Hike,0.1,0.9,0.8,0.1,1,6.8585,81.0505,1,0.0
U0020,Family_Vacation,0.46,0.21,0.46,0.64,Nine Arches Bridge,0.6,0.3,0.7,0.4,1,6.8768,81.0608,1,0.0
U0020,Family_Vacation,0.46,0.21,0.46,0.64,Sinharaja Forest Reserve,0.1,0.7,1.0,0.2,1,6.4167,80.5,0,4.0
U0020,Family_Vacation,0.46,0.21,0.46,0.64,Jaffna Fort,0.9,0.2,0.3,0.4,1,9.6611,80.0083,0,3.6
U0020,Family_Vacation,0.46,0.21,0.46,0.64,Casuarina Beach,0.1,0.2,0.5,0.8,1,9.76,79.89,1,0.0
U0021,Family_Vacation,0.35,0.35,0.52,0.78,Ambuluwawa Tower,0.2,0.7,0.6,0.2,1,7.1614,80.5562,0,2.8
U0021,Family_Vacation,0.35,0.35,0.52,0.78,Strawberry Farm Visit,0.0,0.0,0.6,0.9,0,6.94,80.74,0,5.2
U0021,Family_Vacation,0.35,0.35,0.52,0.78,Old Dutch Hospital,0.7,0.1,0.1,0.9,0,6.9333,79.8417,0,5.6
U0021,Family_Vacation,0.35,0.35,0.52,0.78,Hakgala Botanical Garden,0.2,0.1,0.9,0.7,1,6.9274,80.8201,0,4.5
U0021,Family_Vacation,0.35,0.35,0.52,0.78,Riverston Gap,0.1,0.8,0.9,0.1,1,7.5167,80.7333,1,0.0
U0021,Family_Vacation,0.35,0.35,0.52,0.78,Hiriwadunna Village Trek,0.3,0.2,0.7,0.8,1,8.0197,80.7631,0,4.7
U0021,Family_Vacation,0.35,0.35,0.52,0.78,Sinharaja Forest Reserve,0.1,0.7,1.0,0.2,1,6.4167,80.5,0,3.7
U0021,Family_Vacation,0.35,0.35,0.52,0.78,Pasikudah Beach,0.1,0.1,0.5,1.0,1,7.9167,81.55,1,1.1
U0021,Family_Vacation,0.35,0.35,0.52,0.78,Marble Beach,0.1,0.2,0.6,0.9,1,8.5167,81.2167,0,5.3
U0021,Family_Vacation,0.35,0.35,0.52,0.78,Kitulgala Rafting,0.1,1.0,0.7,0.1,1,6.9833,80.4167,0,2.5
U0021,Family_Vacation,0.35,0.35,0.52,0.78,Weligama Surf Break,0.0,0.9,0.4,0.3,1,5.9667,80.4333,0,2.9
U0021,Family_Vacation,0.35,0.35,0.52,0.78,Dambulla Cave Temple,1.0,0.2,0.3,0.3,0,7.8565,80.6484,1,3.0
U0021,Family_Vacation,0.35,0.35,0.52,0.78,Embekke Devalaya,1.0,0.1,0.2,0.4,0,7.2186,80.5658,0,2.9
U0021,Family_Vacation,0.35,0.35,0.52,0.78,Bahirawakanda Buddha,0.7,0.2,0.3,0.5,1,7.2913,80.63,0,2.8
U0021,Family_Vacation,0.35,0.35,0.52,0.78,Sigiriya Lion Rock,1.0,0.4,0.5,0.1,1,7.957,80.7603,0,3.0
U0022,Backpacker,0.39,0.86,0.74,0.37,Koggala Lake Safari,0.1,0.2,0.8,0.8,1,5.9833,80.3167,0,5.0
U0022,Backpacker,0.39,0.86,0.74,0.37,Ceylon Tea Museum,0.8,0.0,0.2,0.6,0,7.2683,80.6319,0,2.7
U0022,Backpacker,0.39,0.86,0.74,0.37,Muthurajawela Wetland,0.1,0.4,0.9,0.4,1,7.0333,79.85,0,5.1
U0022,Backpacker,0.39,0.86,0.74,0.37,Diyaluma Falls,0.1,0.9,0.9,0.3,1,6.7303,81.0319,0,5.8
U0022,Backpacker,0.39,0.86,0.74,0.37,Lotus Tower,0.1,0.3,0.1,0.7,0,6.9269,79.8583,0,2.1
U0022,Backpacker,0.39,0.86,0.74,0.37,Hiriwadunna Village Trek,0.3,0.2,0.7,0.8,1,8.0197,80.7631,0,4.1
U0022,Backpacker,0.39,0.86,0.74,0.37,Hanthana Mountain Range,0.1,0.8,0.8,0.1,1,7.2586,80.6286,1,0.4
U0022,Backpacker,0.39,0.86,0.74,0.37,Sea Turtle Hatchery,0.1,0.1,0.7,0.5,0,5.9833,80.2833,1,3.9
U0022,Backpacker,0.39,0.86,0.74,0.37,Casuarina Beach,0.1,0.2,0.5,0.8,1,9.76,79.89,0,2.7
U0022,Backpacker,0.39,0.86,0.74,0.37,Moon Plains,0.1,0.5,0.9,0.4,1,6.9583,80.8,0,4.8
U0022,Backpacker,0.39,0.86,0.74,0.37,Coconut Tree Hill,0.0,0.1,0.5,0.9,1,5.9381,80.4667,0,2.8
U0022,Backpacker,0.39,0.86,0.74,0.37,Parakrama Samudra,0.4,0.1,0.6,0.8,1,7.9333,81.0,0,3.9
U0022,Backpacker,0.39,0.86,0.74,0.37,Temple of the Tooth,1.0,0.1,0.2,0.6,0,7.2936,80.6413,0,3.3
U0022,Backpacker,0.39,0.86,0.74,0.37,Udawalawe National Park,0.1,0.6,1.0,0.2,1,6.4333,80.8833,0,6.2
U0022,Backpacker,0.39,0.86,0.74,0.37,Little Adam's Peak,0.1,0.8,0.8,0.2,1,6.8667,81.0667,0,5.1
U0023,Backpacker,0.28,0.88,0.74,0.33,Adisham Bungalow,0.8,0.1,0.4,0.6,0,6.7767,80.925,0,2.2
U0023,Backpacker,0.28,0.88,0.74,0.33,Mount Lavinia Beach,0.2,0.1,0.4,0.8,1,6.8333,79.8667,1,0.0
U0023,Backpacker,0.28,0.88,0.74,0.33,Pasikudah Beach,0.1,0.1,0.5,1.0,1,7.9167,81.55,0,3.4
U0023,Backpacker,0.28,0.88,0.74,0.33,Victoria Park,0.3,0.0,0.8,0.8,1,6.9708,80.7675,1,0.0
U0023,Backpacker,0.28,0.88,0.74,0.33,Delft Island,0.7,0.5,0.7,0.2,1,9.51,79.68,1,0.0
U0023,Backpacker,0.28,0.88,0.74,0.33,Koggala Lake Safari,0.1,0.2,0.8,0.8,1,5.9833,80.3167,1,0.0
U0023,Backpacker,0.28,0.88,0.74,0.33,Strawberry Farm Visit,0.0,0.0,0.6,0.9,0,6.94,80.74,0,3.5
U0023,Backpacker,0.28,0.88,0.74,0.33,Nine Arches Bridge,0.6,0.3,0.7,0.4,1,6.8768,81.0608,0,3.9
U0023,Backpacker,0.28,0.88,0.74,0.33,Embekke Devalaya,1.0,0.1,0.2,0.4,0,7.2186,80.5658,0,2.6
U0023,Backpacker,0.28,0.88,0.74,0.33,Mihintale,1.0,0.3,0.4,0.2,1,8.35,80.5167,0,3.0
U0023,Backpacker,0.28,0.88,0.74,0.33,Udawalawe National Park,0.1,0.6,1.0,0.2,1,6.4333,80.8833,0,5.3
U0023,Backpacker,0.28,0.88,0.74,0.33,Minneriya National Park,0.1,0.6,1.0,0.2,1,8.0305,80.8306,0,5.9
U0023,Backpacker,0.28,0.88,0.74,0.33,Polonnaruwa Ruins,1.0,0.2,0.4,0.2,1,7.9333,81.0,1,0.0
U0023,Backpacker,0.28,0.88,0.74,0.33,Kelaniya Raja Maha Vihara,0.9,0.0,0.1,0.5,0,6.95,79.9167,1,2.0
U0023,Backpacker,0.28,0.88,0.74,0.33,Koneswaram Temple,0.9,0.1,0.5,0.4,1,8.5825,81.2456,1,0.0
U0024,Historian,0.86,0.08,0.35,0.33,Temple of the Tooth,1.0,0.1,0.2,0.6,0,7.2936,80.6413,0,8.2
U0024,Historian,0.86,0.08,0.35,0.33,Koneswaram Temple,0.9,0.1,0.5,0.4,1,8.5825,81.2456,1,0.3
U0024,Historian,0.86,0.08,0.35,0.33,Galle Fort,0.9,0.1,0.2,0.8,1,6.0311,80.217,0,6.2
U0024,Historian,0.86,0.08,0.35,0.33,Gregory Lake,0.1,0.2,0.6,0.8,1,6.9583,80.7764,0,1.8
U0024,Historian,0.86,0.08,0.35,0.33,Dambulla Cave Temple,1.0,0.2,0.3,0.3,0,7.8565,80.6484,0,7.5
U0024,Historian,0.86,0.08,0.35,0.33,Elephant Rock,0.0,0.6,0.7,0.5,1,6.81,81.82,0,1.7
U0024,Historian,0.86,0.08,0.35,0.33,Casuarina Beach,0.1,0.2,0.5,0.8,1,9.76,79.89,0,2.4
U0024,Historian,0.86,0.08,0.35,0.33,Wilpattu National Park,0.2,0.6,1.0,0.2,1,8.4333,80.0,0,2.7
U0024,Historian,0.86,0.08,0.35,0.33,Arugam Bay,0.1,0.9,0.6,0.4,1,6.8417,81.8333,0,1.7
U0024,Historian,0.86,0.08,0.35,0.33,Diyaluma Falls,0.1,0.9,0.9,0.3,1,6.7303,81.0319,0,2.4
U0024,Historian,0.86,0.08,0.35,0.33,Yapahuwa Rock Fortress,0.9,0.4,0.4,0.1,1,7.8168,80.3107,0,5.5
U0024,Historian,0.86,0.08,0.35,0.33,Victoria Park,0.3,0.0,0.8,0.8,1,6.9708,80.7675,0,2.9
U0024,Historian,0.86,0.08,0.35,0.33,Old Dutch Hospital,0.7,0.1,0.1,0.9,0,6.9333,79.8417,0,4.9
U0024,Historian,0.86,0.08,0.35,0.33,Hiriwadunna Village Trek,0.3,0.2,0.7,0.8,1,8.0197,80.7631,0,2.5
U0024,Historian,0.86,0.08,0.35,0.33,Weligama Surf Break,0.0,0.9,0.4,0.3,1,5.9667,80.4333,0,0.7
U0025,Historian,0.97,0.0,0.35,0.5,St. Clair's Falls,0.1,0.3,0.9,0.6,1,6.9389,80.6464,0,3.0
U0025,Historian,0.97,0.0,0.35,0.5,Horton Plains,0.1,0.8,1.0,0.2,1,6.8028,80.8039,0,2.9
U0025,Historian,0.97,0.0,0.35,0.5,Dambulla Cave Temple,1.0,0.2,0.3,0.3,0,7.8565,80.6484,0,8.3
U0025,Historian,0.97,0.0,0.35,0.5,Gangaramaya Temple,0.8,0.0,0.1,0.5,0,6.9169,79.855,0,5.6
U0025,Historian,0.97,0.0,0.35,0.5,Sinharaja Forest Reserve,0.1,0.7,1.0,0.2,1,6.4167,80.5,0,2.9
U0025,Historian,0.97,0.0,0.35,0.5,Weligama Surf Break,0.0,0.9,0.4,0.3,1,5.9667,80.4333,0,0.7
U0025,Historian,0.97,0.0,0.35,0.5,Pasikudah Beach,0.1,0.1,0.5,1.0,1,7.9167,81.55,0,3.6
U0025,Historian,0.97,0.0,0.35,0.5,Unawatuna Jungle Beach,0.1,0.5,0.7,0.8,1,6.0183,80.2525,0,3.2
U0025,Historian,0.97,0.0,0.35,0.5,Sembuwatta Lake,0.1,0.3,0.8,0.7,1,7.4369,80.6997,1,0.0
U0025,Historian,0.97,0.0,0.35,0.5,Casuarina Beach,0.1,0.2,0.5,0.8,1,9.76,79.89,0,2.7
U0025,Historian,0.97,0.0,0.35,0.5,Embekke Devalaya,1.0,0.1,0.2,0.4,0,7.2186,80.5658,0,8.8
U0025,Historian,0.97,0.0,0.35,0.5,Rose Quartz Mountain,0.4,0.6,0.8,0.2,1,7.84,80.56,1,0.0
U0025,Historian,0.97,0.0,0.35,0.5,Wilpattu National Park,0.2,0.6,1.0,0.2,1,8.4333,80.0,0,2.7
U0025,Historian,0.97,0.0,0.35,0.5,Japanese Peace Pagoda,0.7,0.1,0.4,0.8,1,6.015,80.2433,0,5.5
U0025,Historian,0.97,0.0,0.35,0.5,Arugam Bay,0.1,0.9,0.6,0.4,1,6.8417,81.8333,0,1.4
U0026,Historian,0.83,0.41,0.41,0.4,Nagadeepa Vihara,0.8,0.1,0.4,0.4,1,9.6167,79.7667,0,5.3
U0026,Historian,0.83,0.41,0.41,0.4,Galle Face Green,0.3,0.1,0.1,0.8,1,6.9269,79.8433,0,2.8
U0026,Historian,0.83,0.41,0.41,0.4,Muthurajawela Wetland,0.1,0.4,0.9,0.4,1,7.0333,79.85,0,3.3
U0026,Historian,0.83,0.41,0.41,0.4,Pidurangala Rock,0.6,0.8,0.6,0.2,1,7.9636,80.7633,1,0.0
U0026,Historian,0.83,0.41,0.41,0.4,Kitulgala Rafting,0.1,1.0,0.7,0.1,1,6.9833,80.4167,0,3.4
U0026,Historian,0.83,0.41,0.41,0.4,Mirissa Whale Watching,0.0,0.8,0.9,0.3,1,5.9483,80.4714,0,2.6
U0026,Historian,0.83,0.41,0.41,0.4,Udawalawe National Park,0.1,0.6,1.0,0.2,1,6.4333,80.8833,0,3.4
U0026,Historian,0.83,0.41,0.41,0.4,Adisham Bungalow,0.8,0.1,0.4,0.6,0,6.7767,80.925,0,5.3
U0026,Historian,0.83,0.41,0.41,0.4,Point Pedro,0.4,0.3,0.5,0.3,1,9.8167,80.2333,0,3.1
U0026,Historian,0.83,0.41,0.41,0.4,Horton Plains,0.1,0.8,1.0,0.2,1,6.8028,80.8039,0,3.4
U0026,Historian,0.83,0.41,0.41,0.4,Gangaramaya Temple,0.8,0.0,0.1,0.5,0,6.9169,79.855,1,5.2
U0026,Historian,0.83,0.41,0.41,0.4,Udawattekele Sanctuary,0.2,0.5,0.9,0.4,1,7.2989,80.6433,1,0.0
U0026,Historian,0.83,0.41,0.41,0.4,Madol Doova,0.4,0.2,0.7,0.5,1,5.9667,80.3,0,2.8
U0026,Historian,0.83,0.41,0.41,0.4,Minneriya National Park,0.1,0.6,1.0,0.2,1,8.0305,80.8306,0,3.7
U0026,Historian,0.83,0.41,0.41,0.4,Hanthana Mountain Range,0.1,0.8,0.8,0.1,1,7.2586,80.6286,0,2.8
U0027,Family_Vacation,0.36,0.35,0.46,0.82,Sigiriya Lion Rock,1.0,0.4,0.5,0.1,1,7.957,80.7603,1,0.0
U0027,Family_Vacation,0.36,0.35,0.46,0.82,Moon Plains,0.1,0.5,0.9,0.4,1,6.9583,80.8,0,3.3
